鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_int
平鎮區,房地(土地+建物),民族路二段211~240號,6.99,都市：其他:住宅區,,,1100224,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930205,66.27,2,1,1,有,有,3500000,52814,,0.0,0,,RPSNMLMKLHGGFGH28EA,41.15,0.81,7.52,有,197.0,14
平鎮區,房地(土地+建物)+車位,環南路三段121~150號,27.02,都市：其他:住宅區,,,1100204,土地1建物1車位2,五層，六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890215,245.94,4,2,3,有,有,11980000,48711,坡道平面,0.0,2200000,陽台外推;其他增建;,RPTOMLMKLHGGFGH48EA,118.28,0.0,19.3,有,198.0,14
龜山區,房地(土地+建物)+車位,牛角坡路241~270號,12.53,都市：其他:第五種住宅區,,,1091223,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090909,116.65,2,2,1,有,有,8070000,75085,坡道機械,22.49,1000000,,RPQTMLLKLHGGFHH58DA,57.23,0.0,7.27,有,,15
桃園區,房地(土地+建物)+車位,永安路810之1巷6弄1~30號,30.44,都市：其他:住宅區,,,1100124,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001129,207.71,4,2,2,有,有,15600000,75105,坡道平面,0.0,0,,RPWOMLMKLHGGFAH18EA,107.88,3.46,15.08,有,,15
桃園區,房地(土地+建物)+車位,春日路631~660號,24.81,都市：其他:住宅區,,,1100118,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881129,201.73000000000002,4,2,2,有,有,11200000,55520,坡道平面,0.0,0,,RPUPMLMKLHGGFAH08EA,118.49,0.0,15.75,有,,24
桃園區,房地(土地+建物)+車位,大有路451~480號,17.69,都市：其他:住宅區,,,1100124,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610,125.25,2,2,1,有,有,8800000,82405,坡道平面,35.45,1400000,陽台外推;其他增建;,RPXPMLMKLHGGFAH38EA,53.01,1.22,7.94,有,205.0,13
桃園區,房地(土地+建物)+車位,莊敬路一段331~360號,16.45,都市：其他:住宅區,,,1091223,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900223,156.01,3,2,2,有,有,12000000,76918,坡道平面,0.0,0,,RPOQMLMKLHGGFAH57EA,81.76,0.97,10.39,有,206.0,14
桃園區,房地(土地+建物)+車位,天祥三街1~30號,32.43,都市：其他:住宅區,,,1100120,土地3建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941201,177.48000000000002,4,2,2,有,有,13330000,81421,坡道平面,29.73,1300000,其他增建;,RPOPMLLKLHGGFAH37EA,103.67,3.84,3.16,有,,13
龜山區,房地(土地+建物)+車位,樂學路91~120號,17.15,都市：其他:第五種住宅區,,,1080520,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,163.43,3,2,2,有,有,9740000,60202,坡道平面,29.88,1700000,含傢俱設備費20000元;預售屋、或土地及建物分次登記案件;,RPUNMLLKLHGGFHH38DA,80.04,1.41,10.04,有,,15
龜山區,房地(土地+建物)+車位,樂學路91~120號,17.03,都市：其他:第五種住宅區,,,1080419,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,162.53,3,2,2,有,有,10400000,65209,坡道平面,29.88,1750000,預售屋、或土地及建物分次登記案件;,RPWNMLLKLHGGFHH58DA,78.22,1.38,11.25,有,,15
平鎮區,房地(土地+建物)+車位,廣泰路211~240號,19.83,都市：其他:住宅區,,,1100126,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070918,133.0,3,2,1,有,有,7500000,56391,坡道平面,0.0,0,其他增建;,RPTNMLMKLHGGFGH28DA,63.71,0.0,6.67,有,213.0,14
平鎮區,房地(土地+建物)+車位,中正三路121~150號,18.15,都市：其他:商業區,,,1100121,土地1建物1車位2,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,230.69,3,2,2,有,有,10500000,45516,坡道平面,0.0,0,,RPRPMLQLJHGGFGH58DA,89.26,0.0,9.52,有,217.0,19
八德區,房地(土地+建物)+車位,正福街31~60號,10.84,都市：其他:商業區,,,1100122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,115.7,2,2,1,有,有,6300000,54451,坡道平面,27.03,0,陽台外推;,RPOOMLLKLHGGFFH67DA,53.29,1.41,7.73,有,,15
蘆竹區,房地(土地+建物)+車位,南順七街31~60號,30.2,都市：其他:住宅區,,,1100115,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881230,196.32,4,2,2,有,有,12600000,64181,坡道平面,0.0,0,,RPUNMLLKLHGGFEH08DA,116.83,0.0,15.34,有,221.0,13
蘆竹區,房地(土地+建物)+車位,中山路31~60號,46.27,都市：其他:住宅區,,,1100204,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990723,350.40999999999997,4,2,3,有,有,25500000,72772,坡道平面,0.0,0,,RPWNMLMKLHGGFEH38DA,175.41,7.12,18.68,有,,15
楊梅區,房地(土地+建物)+車位,金山街271~300號,21.65,都市：其他:住宅區,,,1100122,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040525,158.63,3,2,2,有,有,6800000,42867,坡道平面,34.25,0,,RPUNMLMKLHGGFDH08DA,75.65,1.44,7.45,有,225.0,14
中壢區,房地(土地+建物)+車位,環北路331~360號,10.87,都市：其他:住宅區,,,1100305,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,150.17000000000002,2,2,2,有,有,13000000,86569,坡道平面,28.51,0,,RPSPMLPKLHGGFBH18DA,85.11,0.0,11.56,有,,22
中壢區,房地(土地+建物),中山東路三段61~90號,6.14,都市：其他:商業區,,,1100219,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970428,78.5,2,2,1,有,有,5000000,63694,,0.0,0,,RPXQMLOJLHGGFBH58DA,47.96,0.0,9.3,有,237.0,24
中壢區,房地(土地+建物)+車位,環中東路206巷1~30號,16.71,都市：其他:住宅區,,,1100220,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930515,174.9,4,2,2,有,有,9750000,55208,坡道平面,20.03,1200000,陽台外推;其他增建;,RPUPMLKLKHGGFBH87DA,0.0,0.0,0.0,有,,14
桃園區,房地(土地+建物),天祥五街1~30號,8.9,都市：其他:住宅區,,,1100128,土地1建物1車位0,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880111,91.4,3,2,1,有,有,6200000,67834,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPRTMLTJLHGGFAH68DA,64.18,0.0,9.36,有,,21
桃園區,房地(土地+建物)+車位,中正路1381~1410號,14.3,都市：其他:住宅區,,,1100222,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,139.14,3,2,2,有,有,9480000,68133,坡道平面,26.59,0,,RPVNMLKKLHGGFAH67DA,113.6,0.0,5.01,有,246.0,16
桃園區,房地(土地+建物)+車位,莊敬路一段181巷1~30號,21.49,都市：其他:住宅區,,,1100125,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,156.85000000000002,3,2,2,有,有,8500000,54195,坡道平面,0.0,0,,RPXNMLLKLHGGFAH97DA,83.24,0.0,11.05,有,247.0,16
桃園區,房地(土地+建物)+車位,中山路847巷1~30號,14.23,都市：其他:第二種住宅區,,,1091212,土地1建物1車位1,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891228,160.62,2,2,2,有,有,8800000,54788,坡道平面,36.39,0,,RPUNMLLKLHGGFAH67DA,81.58,2.36,11.27,有,,22
桃園區,房地(土地+建物)+車位,大有路331~360號,22.71,都市：其他:住宅區,,,1100116,土地2建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030403,188.26999999999998,3,2,2,有,有,11750000,62410,坡道平面,0.0,0,,RPVNMLLKLHGGFAH77DA,76.05,2.4,8.91,有,248.0,13
桃園區,房地(土地+建物)+車位,莊敬路一段181巷1~30號,20.91,都市：其他:住宅區,,,1100119,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,163.49,3,2,2,有,有,8900000,54438,坡道平面,0.0,0,,RPQPMLLKLHGGFAH47DA,81.26,0.76,12.58,有,249.0,16
桃園區,房地(土地+建物)+車位,慈文路468巷1~30號,16.54,都市：其他:住宅區,,,1100302,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080916,137.52999999999997,2,2,1,有,有,9800000,86871,坡道平面,41.41,1450000,含裝潢費;,RPUPMLLKLHGGFAH87DA,56.8,1.32,6.84,有,,15
桃園區,房地(土地+建物),永安北路391~420號,10.97,都市：其他:住宅區,,,1100126,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860221,58.849999999999994,2,1,1,有,有,3800000,64571,,0.0,0,,RPVPMLLKLHGGFAH97DA,44.22,0.0,4.15,有,250.0,15
桃園區,房地(土地+建物),永安路241~270號,5.08,都市：其他:住宅區,,,1100102,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840710,48.12,1,1,1,有,有,2820000,58603,,0.0,0,,RPPNMLMKLHGGFAH27DA,33.04,0.0,4.87,有,251.0,13
桃園區,房地(土地+建物)+車位,春日路901~930號,16.13,都市：其他:住宅區,,,1100202,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901109,161.97,4,2,2,有,有,8350000,51553,坡道平面,0.0,0,,RPUNMLMKLHGGFAH77DA,82.39,0.0,11.24,有,,14
桃園區,房地(土地+建物)+車位,中華路31~60號,11.96,都市：其他:商業區,,,1100221,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,132.46,2,2,1,有,有,14700000,110977,坡道平面,33.51,0,機車位壹位B1,RPROMLMKLHGGFAH57DA,59.51,1.72,7.67,有,252.0,24
桃園區,房地(土地+建物)+車位,大德三街121~150號,27.32,都市：其他:住宅區,,,1100119,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090513,157.42000000000002,2,2,2,有,有,9000000,64589,坡道平面,46.72,1850000,,RPXTNLSKKHGGFAH66DA,67.58,0.48,4.44,有,,13
桃園區,房地(土地+建物)+車位,經國路391~420號,14.5,都市：其他:住宅區,,,1100127,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,181.98000000000002,4,2,2,有,有,10250000,56325,坡道平面,0.0,1500000,,RPWQMLRLJHGGFAH68DA,97.95,2.39,12.8,有,,16
桃園區,房地(土地+建物)+車位,幸福路181~210號,23.01,都市：其他:住宅區,,,1100110,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,157.16000000000003,3,2,2,有,有,13000000,83434,坡道平面,25.32,2000000,,RPWQMLSJKHGGFAH68DA,78.71,2.5,6.77,有,,13
桃園區,房地(土地+建物)+車位,春日路658巷1~30號,17.72,都市：其他:住宅區,,,1100206,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881129,157.26999999999998,4,2,2,有,有,9000000,57226,坡道平面,0.0,0,夾層;,RPOOMLKLKHGGFAH07DA,82.8,0.0,11.42,有,,24
桃園區,房地(土地+建物),博愛路151~180號,11.06,都市：其他:住宅區,,,1100128,土地3建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030225,83.77,2,2,1,有,有,6750000,80578,,0.0,0,,RPSRMLKLKHGGFAH77DA,50.95,4.65,3.19,有,258.0,13
桃園區,房地(土地+建物)+車位,大業路一段331~360號,10.34,都市：其他:商業區,,,1100113,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950910,112.75999999999999,2,2,1,有,有,7700000,68287,坡道平面,0.0,0,,RPQSMLNJLHGGFAH87DA,54.07,0.0,6.53,有,,14
桃園區,房地(土地+建物)+車位,幸福路181~210號,17.99,都市：其他:住宅區,,,1091229,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090227,129.28,2,2,1,有,有,10880000,86860,坡道平面,25.32,1850000,,RPWPMLPLKHGGFAH48DA,62.54,2.56,4.73,有,,13
桃園區,房地(土地+建物),經國路393巷1~30號,8.76,都市：其他:住宅區,,,1100131,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831017,84.46,2,2,1,有,有,5400000,63936,,0.0,0,,RPOPMLPKLHGGFAH67DA,60.05,0.19,7.22,有,,16
桃園區,房地(土地+建物)+車位,經國路336巷31~60號,23.22,都市：其他:住宅區,,,1100216,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951215,137.62,3,2,2,有,有,9800000,71211,坡道平面,0.0,0,陽台外推;,RPQNMLPKLHGGFAH67DA,70.6,1.9,10.63,有,,13
中壢區,房地(土地+建物)+車位,文化二路301~330號,28.05,都市：其他:住宅區,,,1100104,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960430,189.74,4,2,3,有,有,11500000,60609,坡道平面,0.0,0,,RPVNMLPJJHGGFBH97DA,0.0,0.0,0.0,有,,14
中壢區,房地(土地+建物)+車位,中園路1~30號,5.85,都市：其他:住宅區,,,1100220,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960301,74.04,2,1,1,有,有,3900000,51071,坡道機械,13.34,800000,其他增建;,RPTSMLKLKHGGFBH08DA,0.0,0.0,0.0,有,269.0,15
楊梅區,房地(土地+建物),裕成南路361~390號,4.26,,山坡地保育區,丙種建築用地,1100303,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,38.58,1,1,1,有,有,1180000,30586,,0.0,0,,RPTOMLMKLHGGFDH08DA,23.44,0.0,4.34,有,285.0,13
蘆竹區,房地(土地+建物)+車位,光明路二段31~60號,48.31,都市：其他:住宅區,,,1100216,土地1建物1車位2,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080805,329.21000000000004,3,2,3,有,有,28800000,87482,坡道平面,89.56,0,,RPPOMLNLKHGGFEH87DA,147.94,0.0,15.09,有,289.0,24
八德區,房地(土地+建物)+車位,豐田一路1~30號,34.81,都市：其他:第二種住宅區,,,1100130,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030526,187.05,4,2,2,有,有,11200000,60033,坡道平面,22.14,1300000,陽台外推;其他增建;,RPQNMLKMJHGGFFH67DA,49.26,1.7,7.32,有,294.0,13
八德區,房地(土地+建物)+車位,廣豐路151~180號,32.63,都市：其他:住宅區,,,1091231,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609,246.49,3,2,2,有,有,14500000,66493,坡道平面,58.5,2000000,該案件為連件第二件交易日期為110年1月20日親友、員工、共有人或其他特殊關係間之交易;,RPWNMLPKLHGGFFH78DA,116.89,0.0,11.69,有,296.0,15
八德區,房地(土地+建物)+車位,瑞安街91~120號,30.96,,鄉村區,乙種建築用地,1100304,土地3建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030710,177.37,3,2,2,有,有,10580000,59649,坡道平面,0.0,0,,RPQPMLPKLHGGFFH38DA,88.29,4.98,10.12,有,297.0,15
八德區,房地(土地+建物),中華路31~60號,12.09,都市：其他:第二種住宅區,,,1100308,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,93.88,2,1,1,有,有,5350000,56988,,0.0,0,,RPRNMLMKLHGGFFH97DA,51.68,4.47,7.35,有,298.0,15
平鎮區,房地(土地+建物)+車位,振平街211~240號,22.75,都市：其他:住宅區,,,1100124,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011120,162.32,3,2,2,有,有,9380000,57787,坡道平面,0.0,0,,RPOOMLPLJHGGFGH08DA,80.27,1.16,8.64,有,299.0,13
平鎮區,房地(土地+建物),民族路二段23巷1~30號,6.48,都市：其他:商業區,,,1100216,土地1建物1車位0,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030807,92.0,2,1,1,有,有,6500000,70652,,0.0,0,,RPUNMLMKLHGGFGH38DA,56.03,0.0,7.61,有,302.0,25
龜山區,房地(土地+建物),文化二路91~120號,7.77,都市：其他:中心商業區,,,1100110,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851023,84.74,3,2,1,有,有,6000000,70805,,0.0,0,,RPRRMLSJKHGGFHH98DA,69.28,0.0,5.94,有,,17
龜山區,房地(土地+建物)+車位,長慶二街61~90號,20.82,都市：其他:第四種住宅區,,,1091216,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,163.5,3,2,2,有,有,11500000,72793,坡道平面,35.74,2200000,,RPPNMLPKJHGGFHH08DA,77.44,0.0,9.28,有,,13
龜山區,房地(土地+建物)+車位,牛角坡路241~270號,12.71,都市：其他:第五種住宅區,,,1080813,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090909,117.69,2,2,1,有,有,7510000,69819,坡道機械,22.3,850000,,RPPTMLLKLHGGFHH48DA,57.18,0.0,8.16,有,,14
龜山區,房地(土地+建物)+車位,樂學路91~120號,16.93,都市：其他:第五種住宅區,,,1080421,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,161.68,3,2,2,有,有,10700000,67906,坡道平面,29.88,1750000,,RPVOMLLKLHGGFHH58DA,79.2,1.38,9.67,有,,15
龜山區,房地(土地+建物),萬壽路二段721~750號,12.29,都市：其他:商業區,,,1100223,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030705,97.71,2,1,1,有,有,7150000,73176,,0.0,0,,RPOOMLSJLHGGFHH48DA,58.06,1.61,7.16,有,,15
龜山區,房地(土地+建物)+車位,樂學路91~120號,17.03,都市：其他:第五種住宅區,,,1090731,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,162.49,3,2,2,有,有,10600000,64852,坡道平面,29.88,2000000,含傢俱設備費20000元;預售屋、或土地及建物分次登記案件;,RPXNMLLKLHGGFHH68DA,77.59,1.38,11.84,有,,15
龜山區,房地(土地+建物)+車位,樂學路91~120號,11.43,都市：其他:第五種住宅區,,,1080421,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,118.37,2,1,1,有,有,7600000,66109,坡道平面,29.88,1750000,預售屋、或土地及建物分次登記案件;,RPOOMLLKLHGGFHH87DA,55.02,1.2,4.44,有,,15
龜山區,房地(土地+建物)+車位,樂學路91~120號,17.03,都市：其他:第五種住宅區,,,1090913,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,162.48000000000002,3,2,2,有,有,11100000,67873,坡道平面,29.88,2100000,預售屋、或土地及建物分次登記案件;,RPPOMLLKLHGGFHH97DA,77.59,1.38,11.83,有,,15
龜山區,房地(土地+建物)+車位,樂學路91~120號,17.03,都市：其他:第五種住宅區,,,1091022,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091116,162.53,3,2,2,有,有,11100000,67848,坡道平面,29.88,2100000,預售屋、或土地及建物分次登記案件;,RPQOMLLKLHGGFHH08DA,78.22,1.38,11.25,有,,15
